% Flag	PWM	Center	3dB_BeamWidth	3dB_Gain	5dB_BeamWidth	5dB_Gain	10dB_BeamWidth	10dB_Gain	Max_dBm	
% 1	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 2	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 3	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 4	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 5	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 6	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 7	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 8	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 9	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 10	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 11	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 12	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 13	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 14	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 15	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 16	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 17	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 18	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 19	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 20	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 21	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 22	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 23	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 24	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 25	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
% 26	400	-25.493	2.048	38.689	None	2.57	36.714	None	3.555	33.897	None	0.093	
%
Timestamp,UAS_lat,UAS_lon,UAS_alt,Flag,P_az,P_el,dBm,dBi
1597237962.013994,55.475916392537314,10.325821635821047,214.90074626899545,4,-1.2977717481468274,-2.4765623648430153,-40.48685823496951,36.71
1597237962.113994,55.4759163,10.325825946085137,214.91,4,-1.2665047306240087,-2.4756299945936244,-40.43197134473611,36.77
1597237962.2139938,55.47591628383054,10.325831027625524,214.9083830543919,4,-1.2296801658159322,-2.476320630072764,-40.38472733007057,36.82
1597237962.3139937,55.47591618888336,10.325835289132124,214.9,4,-1.1987825458170847,-2.477224102801695,-40.350969786230955,36.85
1597237962.4139936,55.4759161,10.325839466092786,214.89940868269784,4,-1.16849096955778,-2.477329392430899,-40.366610336997425,36.83
1597237962.5139935,55.47591608091167,10.325844558975023,214.89,4,-1.131590242270322,-2.4788255001874493,-40.36333742050359,36.84
1597237962.6139934,55.475916,10.325848813444761,214.89,4,-1.1007379716242436,-2.4789184103729753,-40.29839190298658,36.9
1597237962.7139933,55.47591599175417,10.325853071062275,214.89,4,-1.0698846403447348,-2.479381589436224,-40.22581122991465,36.97
1597237962.8139932,55.4759159,10.325857297959635,214.89,4,-1.0392284424189662,-2.4794160369844036,-40.15323068522229,37.05
1597237962.9139931,55.4759159,10.325861384206272,214.89,4,-1.0096199871295812,-2.4799008415906023,-40.081044921875,37.12
1597237963.013993,55.4759159,10.325865609895994,214.8989108799853,4,-0.9789948237051379,-2.4794655614330225,-40.012702797824716,37.19
1597237963.113993,55.47591581793393,10.325869792973315,214.9,4,-0.9486583811704862,-2.4794296515823966,-39.95032917232022,37.25
1597237963.2139928,55.47591575124853,10.325874938881109,214.9,4,-0.9113514557992664,-2.4797007341830493,-39.89341872455903,37.31
1597237963.3139927,55.4759157,10.325880148293443,214.90144065209773,4,-0.8735887774695164,-2.4799064975642775,-39.80118788907328,37.4
1597237963.4139926,55.4759157,10.325884410036634,214.90906809856088,4,-0.8427063817223439,-2.4796104194407596,-39.6991947276604,37.5
1597237963.5139925,55.475915693988135,10.32588867053389,214.9,4,-0.8118428209182696,-2.481038324363939,-39.58804027213541,37.61
1597237963.6139925,55.4759156,10.32589370802429,214.9,4,-0.7753126101324503,-2.48115757068712,-39.47651385191198,37.72
1597237963.7139924,55.4759156,10.3258978926777,214.9,4,-0.7449956600840131,-2.481653972524121,-39.397148952757234,37.8
1597237963.8139923,55.47591559261003,10.32590213254884,214.9,4,-0.7142766848299978,-2.482119299390641,-39.397397746458125,37.8
1597237963.9139922,55.4759155,10.325906364304144,214.89986020838035,4,-0.6835846117127006,-2.4821646728321616,-39.359102471483915,37.84
1597237964.013992,55.4759155,10.32590999286429,214.8919720341533,4,-0.6573021098287498,-2.4834241064391565,-39.317200641632084,37.88
1597237964.113992,55.475915455449666,10.325914909529718,214.89,4,-0.6216680584956283,-2.483987832984824,-39.30055883876879,37.9
1597237964.2139919,55.475915393703744,10.32592018333149,214.89,4,-0.5834394703816476,-2.484299157144505,-39.20607063205401,37.99
1597237964.3139918,55.47591529881938,10.325924453127705,214.8901180615668,4,-0.552470525458843,-2.4843103745146413,-39.19663934707642,38.0
1597237964.4139917,55.4759152,10.325929544013894,214.8985999697939,4,-0.5155484080314107,-2.4835199597800868,-39.08865585327148,38.11
1597237964.5139916,55.47591519155504,10.325933880023518,214.89,4,-0.48413964883984256,-2.484895069031939,-38.965321230392966,38.23
1597237964.6139915,55.47591509813015,10.32593808601294,214.89,4,-0.45363343216678764,-2.4849185578334296,-38.96777158737182,38.23
1597237964.7139914,55.4759150040479,10.325942413796847,214.89,4,-0.42224452183153943,-2.4849531486498533,-38.83177171707153,38.37
1597237964.8139913,55.4759149,10.325947602991379,214.87910446360334,4,-0.3846149243057378,-2.486184262094321,-38.79015955259942,38.41
1597237964.9139912,55.47591489729833,10.325951821575142,214.86972983301712,4,-0.3540602807421306,-2.487656041386544,-38.70186693533657,38.5
1597237965.013991,55.475914803009644,10.325956064565817,214.86030096484998,4,-0.32328752434301533,-2.4886704654849243,-38.628184096553824,38.57
1597237965.113991,55.47591468711999,10.32596139248034,214.8487119992636,4,-0.28464651246200634,-2.4899306944158397,-38.676645050048826,38.52
1597237965.213991,55.475914592907145,10.325965719178583,214.84,4,-0.25326606951909286,-2.4908801207120406,-38.62064510345459,38.58
1597237965.3139908,55.4759145,10.325970005764825,214.8397700764674,4,-0.22217476965411143,-2.490939974099518,-38.59724553011587,38.6
1597237965.4139907,55.47591448566141,10.325975145236466,214.8285661411833,4,-0.18494602343473057,-2.492653973614717,-38.57693770741443,38.62
1597237965.5139906,55.47591439073507,10.3259794169219,214.81907350689127,4,-0.153963038341077,-2.4936753080981306,-38.548192657088634,38.65
1597237965.6139905,55.47591429504739,10.325983722867566,214.81,4,-0.1227310050508727,-2.4946527961458536,-38.51118670077694,38.69
1597237965.7139904,55.47591418230239,10.325988814089929,214.8082302392869,4,-0.08580216240635992,-2.4948689967232913,-38.55086922544193,38.65
1597237965.8139904,55.475914088923965,10.325993098421543,214.8,4,-0.054727041575611465,-2.495767053858414,-38.522443695374484,38.68
1597237965.9139903,55.475913995774526,10.325997290146605,214.7995774519894,4,-0.024322192565775624,-2.4958346808678624,-38.517004826564694,38.68
1597237966.0139902,55.47591390048482,10.326001578183082,214.7900484820396,4,0.006781281172152952,-2.496859974300272,-38.53568157196045,38.66
1597237966.11399,55.475913805813526,10.326006026764292,214.79,4,0.03904717595061597,-2.4969110000372674,-38.520783495439076,38.68
1597237966.21399,55.4759136924146,10.326011141343042,214.78924145990933,4,0.07614592222226486,-2.4970203734979703,-38.56015350766037,38.64
1597237966.3139899,55.4759136,10.326015402099973,214.78,4,0.10705098224925423,-2.4980268533474694,-38.52732284807685,38.67
1597237966.4139898,55.4759136,10.326019763863236,214.78,4,0.13863576963267268,-2.498543932464788,-38.52079591751099,38.68
1597237966.5139897,55.475913508372415,10.326024023241136,214.7708372419205,4,0.1695301653774213,-2.499545977176317,-38.556426122365565,38.64
1597237966.6139896,55.47591339482348,10.326029232943707,214.77,4,0.2073169855217953,-2.4996741434153136,-38.580078545572896,38.62
1597237966.7139895,55.475913300251186,10.326033488696782,214.77,4,0.23818537785518323,-2.4996977259944058,-38.588015035488375,38.61
1597237966.8139894,55.4759133,10.326038797840853,214.76155075745382,4,0.27662769861221,-2.501213853051679,-38.59,38.61
1597237966.9139893,55.47591329197067,10.326042953290726,214.77,4,0.3067161201623651,-2.5007775329557265,-38.578051382150385,38.62
1597237967.0139892,55.4759132,10.326047058736595,214.77013052576658,4,0.3364927902077141,-2.5007828129798413,-38.590695994007625,38.61
1597237967.113989,55.47591318554441,10.326052136045998,214.78144555908648,4,0.3732551956629581,-2.5001219213113637,-38.7088060306715,38.49
1597237967.213989,55.47591309051106,10.326056327002373,214.79,4,0.4036486103288441,-2.4992364287387363,-38.71798297999977,38.48
1597237967.313989,55.475913,10.326060658196079,214.79058680927312,4,0.4350564869040467,-2.499227942710142,-38.7967603195939,38.4
1597237967.4139888,55.47591298183464,10.326065617441103,214.80181653578504,4,0.47096128750649746,-2.4985432392429052,-38.83838979107623,38.36
1597237967.5139887,55.47591288661995,10.326069888721882,214.81267600855253,4,0.5019325939263098,-2.497424157690362,-38.83903868059839,38.36
1597237967.6139886,55.4759128,10.326074090634606,214.8308878059213,4,0.5323923946066937,-2.4955679296561644,-38.918403729928364,38.28
1597237967.7139885,55.475912794812736,10.326078333427013,214.8410374533889,4,0.5630983904803422,-2.494977937201623,-38.88016728048071,38.32
1597237967.8139884,55.47591268374944,10.32608331502452,214.86162505572895,4,0.5992123341193274,-2.4928403134428465,-38.9113322169574,38.29
1597237967.9139884,55.4759125911063,10.326087400216485,214.87,4,0.6288318040611321,-2.4919734634331436,-38.98951179129698,38.21
1597237968.0139883,55.47591249777478,10.32609160013508,214.8702225223976,4,0.659285450302019,-2.4919733830744764,-39.09638578414917,38.1
1597237968.1139882,55.4759124039732,10.32609582120605,214.87960268010895,4,0.6898869901400672,-2.4910111426775963,-39.21638566970825,37.98
1597237968.213988,55.47591230869343,10.326100063142437,214.88,4,0.7206447526197026,-2.490987773145846,-39.19672288894653,38.0
1597237968.313988,55.47591221334828,10.326104306001724,214.88,4,0.7514089951046721,-2.4910059321980413,-39.25910835266113,37.94
1597237968.4139879,55.47591209741809,10.326109358093127,214.88,4,0.7880418568365875,-2.49101535107574,-39.380296746990666,37.82
1597237968.5139878,55.47591188217223,10.326114584422031,214.88,4,0.8260033339645342,-2.490540325570667,-39.5016119201529,37.7
1597237968.6139877,55.47591178748365,10.326118763235465,214.88,4,0.8563026758490053,-2.490554237148049,-39.509676423877224,37.69
1597237968.7139876,55.47591169351283,10.32612298543548,214.8806487169975,4,0.8869144239462756,-2.4905087783704913,-39.60069700906367,37.6
1597237968.8139875,55.47591159670802,10.326127172423579,214.89,4,0.9172664904871631,-2.489530276258143,-39.64095039953982,37.56
1597237968.9139874,55.475911377621216,10.326131992333261,214.89,4,0.9522908785203257,-2.488987497296174,-39.7233930866313,37.48
1597237969.0139873,55.47591122027232,10.32613545400894,214.89,4,0.9774460177734046,-2.4885976583523566,-39.85842619448559,37.34
1597237969.1139872,55.47591109550186,10.326140398959078,214.89,4,1.013307474743039,-2.488549423629943,-39.850552192041334,37.35
1597237969.213987,55.475910869158334,10.326145378516776,214.89,4,1.0494934786808636,-2.487988628969137,-39.894633789062496,37.31
1597237969.313987,55.4759106896583,10.326149555034721,214.89103416981965,4,1.079835896698916,-2.487462186570224,-39.93676655227568,37.26
1597237969.413987,55.47591058987839,10.326153722675485,214.9,4,1.1100476911869346,-2.4865067262922134,-39.98951065063476,37.21
1597237969.5139868,55.47591039913526,10.326157919024235,214.9,4,1.140543000436994,-2.486034089806441,-40.06160340246186,37.14
1597237969.6139867,55.47591017062939,10.32616294615336,214.89853146963702,4,1.1770777274954707,-2.4856221846091273,-40.1341839359808,37.07
1597237969.7139866,55.475909990682396,10.32616710997467,214.89,4,1.2073388294712908,-2.4860971499559588,-40.147358932495116,37.05
1597237969.8139865,55.475909893984664,10.326171232337309,214.89,4,1.2372278731566675,-2.48609417190675,-40.15,37.05
1597237969.9139864,55.475909711343085,10.326175250452108,214.89,4,1.2664294945948305,-2.48564158030434,-40.16364648181016,37.04
1597237970.0139863,55.47590947586661,10.326178787289757,214.88252888691372,4,1.2922002435218634,-2.4856482349897986,-40.207808280810774,36.99
1597237970.1139863,55.47590923788215,10.326183507122227,214.87594705367684,4,1.3265288073200676,-2.485689005965641,-40.31264682922703,36.89
1597237970.2139862,55.47590900035847,10.326188792024075,214.87000896171523,4,1.3649439262637342,-2.4857315037836365,-40.28250555189168,36.92
1597237970.313986,55.47590880964984,10.32619308287859,214.87,4,1.396127068699265,-2.4852711119969113,-40.32518894195557,36.88
1597237970.413986,55.475908565140706,10.326198222889406,214.86,4,1.433506277871376,-2.485687804180533,-40.33098011128757,36.87
1597237970.5139859,55.475908286792084,10.3262024971781,214.8593396042248,4,1.4646434634368042,-2.4848479222554185,-40.28558197021484,36.91
1597237970.6139858,55.47590809821326,10.32620673930817,214.84991066325009,4,1.4954856646846897,-2.485382696819894,-40.41358184814453,36.79
1597237970.7139857,55.47590785694109,10.326211745883707,214.84,4,1.5319008091388544,-2.485790689717439,-40.457994289398194,36.74
1597237970.8139856,55.475907583371864,10.326215982447167,214.83916859311435,4,1.5627652386691264,-2.484988561074488,-40.5203896522522,36.68
1597237970.9139855,55.4759073972631,10.326220260211763,214.83,4,1.5938653343036981,-2.485512826954833,-40.58925884861407,36.61
1597237971.0139854,55.47590717241892,10.326225220574374,214.83,4,1.629922708468739,-2.484957122836661,-40.6259294128418,36.57
1597237971.1139853,55.475906974492844,10.326229482607303,214.83,4,1.6609081893555615,-2.484455529940294,-40.56192947387696,36.64
1597237971.2139852,55.47590669209379,10.326233777889842,214.82960468924182,4,1.6922082146779416,-2.4835694548452194,-40.697459356156465,36.5
1597237971.313985,55.47590646684596,10.32623884596578,214.82165770173341,4,1.7290571300931021,-2.4838598902674778,-40.72889123943673,36.47
1597237971.413985,55.475906278526224,10.32624308316,214.82892631111272,4,1.7598458394495013,-2.482640008099448,-40.734421327871864,36.47
1597237971.513985,55.47590608574161,10.32624742081378,214.82,4,1.7913876573745058,-2.48311195637022,-40.754723644256586,36.45
1597237971.6139848,55.47590586747865,10.32625231546964,214.82,4,1.8269664034449227,-2.482581835870828,-40.73072366714477,36.47
1597237971.7139847,55.47590570769853,10.326255830632238,214.82,4,1.8525205527781423,-2.4821856767187978,-40.83006355940221,36.37
1597237971.8139846,55.47590548493003,10.326260839074436,214.81,4,1.8889411456907106,-2.482697519849946,-40.84282631601211,36.36
1597237971.9139845,55.47590529696525,10.326265066764462,214.81,4,1.919671724189438,-2.482242439571474,-40.8830470127458,36.32
1597237972.0139844,55.475905102871856,10.326269336819113,214.81,4,1.950714172709886,-2.4817611710962595,-40.968161239624024,36.23
1597237972.1139843,55.47590482803714,10.326273479442943,214.80093457123803,4,1.9809248307487055,-2.481806890450773,-40.96016124725342,36.24
1597237972.2139843,55.47590458636897,10.326278706698194,214.79,4,2.018948409277535,-2.482346811843489,-41.12461364746094,36.08
1597237972.3139842,55.475904396445166,10.326282979983706,214.7898222584319,4,2.0500117474277864,-2.4819058105911957,-41.22297238576103,35.98
1597237972.413984,55.475904155805004,10.326288048193312,214.78,4,2.08688407827963,-2.482315147872336,-41.315304541102186,35.88
1597237972.513984,55.47590388055307,10.326292237555997,214.77902765333963,4,2.117423954091378,-2.481513223128565,-41.415737896958,35.78
1597237972.6139839,55.475903688157466,10.326296473690515,214.77,4,2.148237059991449,-2.4819858893689815,-41.47873003476785,35.72
1597237972.7139838,55.47590340264188,10.326300661252349,214.77,4,2.1787739329849467,-2.481029160205476,-41.51919353485108,35.68
1597237972.8139837,55.475903164797536,10.32630572803693,214.76882658460235,4,2.215620969519738,-2.4805429731039204,-41.576338822630056,35.62
1597237972.9139836,55.4759028910739,10.326309896374275,214.75955369482884,4,2.2460257561992583,-2.480619199885549,-41.66304593601529,35.54
1597237973.0139835,55.475902702863785,10.32631403699675,214.7501431892018,4,2.276147477918014,-2.4811421567524836,-41.770064978438285,35.43
1597237973.1139834,55.475902419221256,10.326318311681215,214.75,4,2.3073159411655024,-2.480220224731088,-41.85736636750851,35.34
1597237973.2139833,55.47590218079479,10.326323288078143,214.74935982634756,4,2.343511124449525,-2.4796641712189946,-41.93884818540063,35.26
1597237973.3139832,55.47590189675887,10.32632757292529,214.73983794379714,4,2.3747727177688494,-2.4797278789697303,-42.06569033571626,35.13
1597237973.413983,55.47590165917049,10.326332612442723,214.7286390161725,4,2.4114441658598063,-2.480294263749007,-42.17427364740209,35.03
1597237973.513983,55.47590138416349,10.326336848403205,214.71920817453315,4,2.4423456115974833,-2.4803886197153617,-42.290275796828645,34.91
1597237973.613983,55.475901191689196,10.326341086993116,214.70958445974034,4,2.4731829015151345,-2.480924038064974,-42.56446945065594,34.64
1597237973.7139828,55.47590096139676,10.326346268572893,214.6961396760307,4,2.5108792724168154,-2.4817808521440234,-42.679740829467775,34.52
1597237973.8139827,55.47590075767287,10.3263505207979,214.68,4,2.541840465910201,-2.4829462058399154,-42.86764282226562,34.33
1597237973.9139826,55.47590049288031,10.326354620386185,214.6792880306996,4,2.5717320465574276,-2.482159175699063,-43.02990200042724,34.17
1597237974.0139825,55.47590039960932,10.326358808594913,214.66998046610578,4,2.6021015577746116,-2.483160854820827,-43.16004272304622,34.04
1597237974.1139824,55.47590017366073,10.326363779463774,214.66,4,2.6382649443594186,-2.4836504284959195,-43.377784323603045,33.82
1597237974.2139823,55.475899980077536,10.326368038294273,214.6590038766505,4,2.669232195207595,-2.4832749769464004,-43.57157859925321,33.63
1597237974.3139822,55.4758997564425,10.326372958264933,214.65,4,2.7050233514015978,-2.4836675619988617,-43.81350262356924,33.39
1597237974.4139822,55.47589956760356,10.32637711272157,214.64838017825022,4,2.735232585487969,-2.48336949689224,-44.02497028286624,33.18
1597237974.513982,55.47589937797921,10.326381284457367,214.63889896053098,4,2.765584489202705,-2.483896722375458,-44.18223485030562,33.02
1597237974.613982,55.47589918784318,10.32638546745002,214.62939215904723,4,2.7960183455876417,-2.4844254001324195,-44.31180696487427,32.89
1597237974.7139819,55.4758989957177,10.326389662807085,214.62,4,2.8265434433970213,-2.4849333764821946,-44.495806789398195,32.7
1597237974.8139818,55.47589871264038,10.326393814607743,214.62,4,2.8568332263781757,-2.4839843700601145,-44.73451354980469,32.47
1597237974.9139817,55.4758984851126,10.326398634966399,214.59925563022279,4,2.891936749142479,-2.485581002787408,-45.01090600967407,32.19
1597237975.0139816,55.47589829757197,10.326402853416468,214.58987859893884,4,2.922624071695021,-2.486113581613079,-45.30690572738647,31.89
1597237975.1139815,55.47589810929597,10.326406995488702,214.58046479840556,4,2.9527608172244793,-2.486637237830102,-45.60447595596314,31.6
1597237975.2139814,55.47589778133249,10.326412020018942,214.56813324914592,4,2.989432997942561,-2.486861135807034,-46.060475521087646,31.14
1597237975.3139813,55.475897592143205,10.32641627677797,214.54960716006542,4,3.02042111701437,-2.4883530011485027,-46.38446344314682,30.82
1597237975.4139812,55.47589740238292,10.32642054638434,214.5401191459136,4,3.0514809114759474,-2.4888921844651852,-46.7570343208313,30.44
1597237975.513981,55.47589706891047,10.32642579951436,214.5168910472897,4,3.0898390059487992,-2.490262426390321,-47.18356349044596,30.02
1597237975.613981,55.47589687998885,10.326430040245372,214.498999442341,4,3.120710827936916,-2.491687254165214,-47.5379803285637,29.66
1597237975.713981,55.47589668277238,10.326434258414293,214.488851492029,4,3.151410217777579,-2.492251970538793,-48.14115470347145,29.06
1597237975.8139808,55.47589636540447,10.32643926110159,214.46827022365628,4,3.187938796672132,-2.4933962149161086,-48.51590885493776,28.68
1597237975.9139807,55.47589617865974,10.326443369485784,214.4589329868546,4,3.217832022157078,-2.493915983523911,-48.96582356236395,28.23
1597237976.0139806,55.47589599318001,10.326447450039801,214.44931800090842,4,3.2475234404272157,-2.49446816512536,-49.40569128182227,27.79
1597237976.1139805,55.47589580455431,10.32645159980527,214.4304554305836,4,3.2777420128704073,-2.4959863238551665,-49.54182928470623,27.66
1597237976.2139804,55.47589557657183,10.326456615419708,214.4188285915717,4,3.3142364577753374,-2.4966449964309296,-50.09021553796045,27.11
1597237976.3139803,55.47589538252392,10.326460884473669,214.41,4,3.3452956762914012,-2.497093235642155,-50.39042956997589,26.81
1597237976.4139802,55.475895157679105,10.326465831059656,214.407883955328,4,3.3812619433623476,-2.496758200937934,-50.80037435540498,26.4
1597237976.5139802,55.475894951040324,10.32647000175536,214.4,4,3.4116234267367966,-2.4970311432586736,-51.298589558024844,25.9
1597237976.61398,55.47589467720458,10.326474101499302,214.4,4,3.441533551082277,-2.4961229535351928,-51.6629774098094,25.54
1597237976.71398,55.47589448891436,10.326478243884027,214.3994457181207,4,3.4716478228077237,-2.4957141019728395,-52.09846144824098,25.1
1597237976.8139799,55.47589429999562,10.32648240009405,214.38999978127734,4,3.5018866582067045,-2.496240133011742,-52.725025283890986,24.48
1597237983.597,55.47588737467124,10.326469631903898,216.5687335621518,5,3.4122497264815883,-2.230039785823193,-49.78,25.99
1597237983.6969998,55.47588760156761,10.326464766296448,216.58007838035243,5,3.3768475522001604,-2.229431771584833,-49.26412815549413,26.51
1597237983.7969997,55.4758877930357,10.326460649732493,216.58965178489913,5,3.3468958570391085,-2.2289174434857095,-49.07032278842438,26.7
1597237983.8969996,55.475887980307235,10.326456623394385,216.59901536189793,5,3.317600441034983,-2.228414417389842,-48.785907088160364,26.99
1597237983.9969995,55.475888169236875,10.3264525614072,216.60846184372218,5,3.288045464692247,-2.2279069662355964,-48.36919441485577,27.4
1597237984.0969994,55.475888358082194,10.32644842219174,216.61790410968155,5,3.2579332485195343,-2.2273902796362077,-48.191775332920585,27.58
1597237984.1969993,55.47588858795924,10.326443364896718,216.63879592401008,5,3.2211185688790573,-2.225771818339034,-47.651444015502925,28.12
1597237984.2969992,55.475888780744015,10.326439033259634,216.64903720081182,5,3.189611024088551,-2.2251684686833024,-47.32500183621006,28.45
1597237984.3969991,55.47588897138558,10.326434829517334,216.65856927878593,5,3.1590304418810695,-2.2246439749561215,-46.992003173828124,28.78
1597237984.496999,55.47588919798511,10.326429745335014,216.66989925552386,5,3.1220498676539927,-2.2240100798449425,-46.57314889231562,29.2
1597237984.596999,55.47588938743413,10.326425576449138,216.67937170650788,5,3.091721966991883,-2.223489959646648,-46.14709975504428,29.63
1597237984.6969988,55.47588957745841,10.326421307185734,216.6888729205898,5,3.0606687627624654,-2.222957756959648,-45.856777620968515,29.92
1597237984.7969987,55.47588980089508,10.32641625972113,216.7,5,3.0239566072715327,-2.222333409525348,-45.54782677746715,30.23
1597237984.8969986,55.47588989282112,10.326412123049561,216.7,5,2.993994070260043,-2.2223100275612624,-45.26967569204913,30.5
1597237984.9969985,55.47589007281449,10.326407911674112,216.70864072419627,5,2.963370765979206,-2.2218235720889288,-45.04296281814575,30.73
1597237985.0969985,55.47589026381328,10.326403532294696,216.71819066370045,5,2.9315199330790516,-2.221278141984611,-44.85619421285871,30.92
1597237985.1969984,55.47589049068421,10.326398409605279,216.72,5,2.8942808677599867,-2.2216411490494843,-44.62603556980181,31.15
1597237985.2969983,55.475890682111185,10.326394102498321,216.7291055592854,5,2.8629518244450276,-2.2211533066462628,-44.3880041885376,31.39
1597237985.3969982,55.475890870010076,10.326389874773424,216.73850050350214,5,2.832199058969294,-2.220626466712199,-44.22139539383043,31.55
1597237985.496998,55.47589109671785,10.326384675489392,216.7498358926269,5,2.7943843077210113,-2.2199790419475685,-44.07282710433114,31.7
1597237985.596998,55.47589128409578,10.326380457844937,216.75,5,2.763725357512953,-2.220420154273562,-43.86,31.91
1597237985.696998,55.47589147259585,10.326376216593497,216.75862979222987,5,2.732875603942399,-2.219975199440274,-43.86,31.91
1597237985.7969978,55.47589170838347,10.326370874247948,216.77027944900416,5,2.694016815991357,-2.2193244210355343,-43.65000540287987,32.12
1597237985.8969977,55.47589199086089,10.326366637086709,216.77969536287063,5,2.6630947988630074,-2.219281283694551,-43.540400352478024,32.23
1597237985.9969976,55.475892180500544,10.326362348487342,216.78902502751802,5,2.63190098816969,-2.2187631061245296,-43.43121622245209,32.34
1597237986.0969975,55.47589240747999,10.32635712796022,216.80037399952258,5,2.593932803854982,-2.218113291054045,-43.17556551315724,32.6
1597237986.1969974,55.47589259639626,10.326352782886149,216.80981981271873,5,2.5623317040299636,-2.2175724788351188,-43.1352429945356,32.64
1597237986.2969973,55.47589278562982,10.3263485233291,216.81,5,2.5313669529388814,-2.2180163936354784,-42.965595521480225,32.81
1597237986.3969972,55.475892974915716,10.326344264396317,216.8187457859654,5,2.500389049453067,-2.2175613490491854,-42.89,32.88
1597237986.496997,55.475893200958005,10.326339056889749,216.83,5,2.4625161440735956,-2.2169183329258733,-42.83047719349624,32.94
1597237986.596997,55.4758932957931,10.326334789310673,216.83,5,2.431589327355559,-2.216894251783612,-42.687981187979844,33.09
1597237986.696997,55.47589357275412,10.326330417770146,216.83,5,2.399725689641602,-2.217795208323542,-42.776690899512204,33.0
1597237986.7969968,55.475893707980724,10.326325320433742,216.84,5,2.3627422168387957,-2.2168296512756482,-42.661830181860154,33.11
1597237986.8969967,55.47589389497332,10.32632111310036,216.84,5,2.3321555826992406,-2.2172871875170785,-42.62854681758839,33.15
1597237986.9969966,55.47589405383673,10.326317461755183,216.84,5,2.30561410554065,-2.2176666535275373,-42.63177683264948,33.14
1597237987.0969965,55.47589426546181,10.326312759840194,216.8482730904674,5,2.2714136911572087,-2.2173231305150605,-42.560865871813505,33.21
1597237987.1969965,55.47589449953277,10.326307510512668,216.85,5,2.2332475285202724,-2.2177166147662293,-42.56873987425776,33.21
1597237987.2969964,55.475894594169105,10.32630316822088,216.85,5,2.2017747091061852,-2.217682562558546,-42.53666811736256,33.24
1597237987.3969963,55.475894779008584,10.326298872306758,216.85,5,2.1705486203217528,-2.218118343027925,-42.50113940907038,33.27
1597237987.4969962,55.475894885004614,10.32629457479249,216.85,5,2.139386338375776,-2.2181481356474353,-42.48559940338134,33.29
1597237987.596996,55.4758951040054,10.32628930987853,216.84979973006998,5,2.101123161280606,-2.218664455282391,-42.5,33.27
1597237987.696996,55.47589529428565,10.326285028572887,216.84028571752617,5,2.070012243450563,-2.2201286203248305,-42.5,33.27
1597237987.7969959,55.475895390418806,10.326280831153655,216.84904188076737,5,2.039565467585802,-2.2192005606168266,-42.51370902183067,33.26
1597237987.8969958,55.4758956028837,10.326275735116706,216.85,5,2.0025258892194504,-2.2195818880838103,-42.46097182432406,33.31
1597237987.9969957,55.47589573659044,10.326272726715207,216.85,5,1.980653028700257,-2.2199089737236726,-42.44439477920532,33.33
1597237988.0969956,55.47589589559435,10.32626840030475,216.85,5,1.9492280659203927,-2.220208084987382,-42.555804296915554,33.22
1597237988.1969955,55.47589607741686,10.326262885021741,216.85,5,1.9091861231158465,-2.2204819657351798,-42.60419131926152,33.17
1597237988.2969954,55.475896266730594,10.326258365196434,216.85,5,1.8763341465685854,-2.2209138264573944,-42.70151510238647,33.07
1597237988.3969953,55.47589648991424,10.326253231972434,216.85949571209886,5,1.8390021738072104,-2.2204497109856813,-42.66887629712379,33.1
